wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,para_id,syntag,syntag2,lemma,lemma_auto,NCA_src,NCA_line,synfunc,NCA_taggerpos,syllabified
203,35,7,.ix.,.ix.,ADJ:card,651,21,QIs,QIs,9,deus|ii,*I|C,115,,ADJ:card,C/V\
204,36,1,chevaus,chevaus,NOM:obj:masc:pl,649,21,N,N,,chevel,*+IT,114,,NOM,C/V\.'C/V\
205,36,2,et,et,CON:coord,650,21,Crd,Crd,et,et,ST,115,,CON:coord,/V\
206,36,3,.ix.,.ix.,ADJ:card,651,21,QIs,QIs,9,deus|ii,*I|C,115,,ADJ:card,C/V\
207,36,4,mille,mille,ADJ:card,652,21,QIs,QIs,1000,mil1,T,115,,ADJ:card,'C/V\.C/(e)\
208,36,5,escuiers,escuiers,NOM:obj:masc:pl,653,21,N,N,,escuier2|escuier,+I|CI,115,,NOM,/V\.C/V\.'C/V\
209,37,1,mille,mille,ADJ:card,652,21,QIs,QIs,1000,mil1,T,115,,ADJ:card,'C/V\.C/(e)\
210,37,2,escuiers,escuiers,NOM:obj:masc:pl,653,21,N,N,,escuier2|escuier,+I|CI,115,,NOM,/V\.C/V\.'C/V\
211,37,3,et,et,CON:coord,654,21,Crd,Crd,et,et,ST,115,,CON:coord,/V\
212,37,4,es,es,PREDET:en:obj:femi:pl,655,21,Pre+Det,Pre+Det,en1+le,en1+le|le,S|C,116,,PREDET:en,/V\
213,37,5,nes,nés,NOM:obj:femi:pl,656,21,N,N,,nef2|nés,+I|+I,116,,NOM,C/V\
214,37,6,.iv.,.iv.,ADJ:card,657,21,QIs,QIs,4,deus|ii,*I|C,116,,ADJ:card,'C/V\.C/(e)\
215,38,1,.m.,.m.,ADJ:card,658,21,QIs,QIs,1000,deus|ii,*I|C,116,,ADJ:card,'C/V\.C/(e)\
216,38,2,chevaliers,chevaliers,NOM:obj:masc:pl,659,21,N,N,,chevalier,+I,116,,NOM,C/V\.C/V\.'C/V\
217,38,3,et,et,CON:coord,660,21,Crd,Crd,et,et,ST,116,,CON:coord,/V\
218,38,4,.v.,.v.,ADJ:card,661,21,QIs,QIs,5,deus|ii,*I|C,117,,ADJ:card,C/V\
219,38,5,.c.,.c.,ADJ:card,662,21,QIs,QIs,100,deus|ii,*I|C,117,,ADJ:card,C/V\
220,39,1,et,et,CON:coord,663,21,Crd,Crd,et,et,ST,117,,CON:coord,/V\
221,39,2,.xx.,.xx.,ADJ:card,664,21,QIs,QIs,20,deus|ii,*I|C,117,,ADJ:card,C/V\
222,39,3,mille,mille,ADJ:card,665,21,QIs,QIs,1000,mil1,T,117,,ADJ:card,'C/V\.C/(e)\
223,39,4,serjanz,serjanz,NOM:obj:masc:pl,666,21,N,N,,serjant,+I,117,,NOM,C/V\.'C/V\
224,39,5,a,a,PRE,667,21,Pre,Pre,à,a3|a,+T|CGIS,117,,PRE,/V\
225,39,6,pie,pié,NOM:obj:masc:sg,668,21,N,N,,pie,+T,118,,NOM,C/V\
226,40,1,.iv.,.iv.,ADJ:card,702,21,QIs,QIs,4,deus|ii,*I|C,122,,ADJ:card,'C/V\.C/(e)\
227,40,2,mars,mars,NOM:obj:masc:pl,703,21,N,N,,marc1|marz,+I|+CT,122,,NOM,C/V\
228,40,3,et,et,CON:coord,704,21,Crd,Crd,et,et,ST,123,,CON:coord,/V\
229,40,4,por,por,PRE,705,21,Pre,Pre,pour,por2|por,+IST|CI,123,,PRE,C/V\
230,40,5,l,l,DET:def:obj:masc:sg,706,21,Det,Det,le,le,CS,123,,DET:def,C/\
231,40,6,ome,ome,NOM:obj:masc:sg,707,21,N,N,,ome,+IT,123,,NOM,'/V\.C/(e)\
232,40,7,.ii.,.ii.,ADJ:card,708,21,QIs,QIs,2,deus|ii,*I|C,123,c,ADJ:card,C/V\
233,41,1,que,que,PROCON,725,22,Sub,Sub,que,que2|que3|que,T|S|C,127,,PROCON,C/(e)\
234,41,2,nos,nos,PRO:pers:1:pl,726,22,Prn,Prn$,1pp,nos1|nos|noz1,S|CI|T,127,s,PRO:pers,C/V\
235,41,3,departirons,departirons,VER:futu:1:pl,727,22,Vfin,Vfin,départir,departir,+Z,127,,VER,C/V\.C/V\.C/V\.'C/V\
236,41,4,del,del,PREDET:de:obj:masc:sg,728,22,Pre+Det,Pre+Det,de+le,de+le,S,128,,PREDET:de,C/V\
237,41,5,port,port,NOM:obj:masc:sg,729,22,N,N,,port1|port2,+T|+IT,128,,NOM,C/V\
238,42,1,a,a,PRE,732,22,Pre,Pre,à,a3|a,+T|CGIS,128,,PRE,/V\
239,42,2,faire,faire,VER:infi,733,22,Vinf,Vinf,faire,faire,+MIT,128,,VER,'C/V\.C/(e)\
240,42,3,le,le,DET:def:obj:masc:sg,734,22,Det,Det,le,le,CST,128,,DET:def,C/(e)\
241,42,4,servise,servise,NOM:obj:masc:sg,735,22,N,N,,servise,+IT,128,,NOM,C/V\.'C/V\.C/(e)\
242,42,5,dieu,dieu,NOM:obj:masc:sg,736,22,N,N,,dieu,+CIT,129,,NOM,C/V\
243,43,1,que,que,PROCON,780,23,Sub,Sub,que,que2|que3|que,T|S|C,136,,PROCON,C/(e)\
244,43,2,tant,tant,ADV,781,23,QIs,QIs,tant,tant,CI,137,,ADV,C/V\
245,43,3,con,con,CON:subord,782,23,Sub,Sub,comme,come1,T,137,,CON:subord,C/V\
246,43,4,nostre,nostre,DET:poss:suj:femi:sg,783,23,Det,Det,notre,nostre,CS,137,,DET:poss,'C/V\.C/(e)\
247,43,5,compaignie,compaignie,NOM:suj:femi:sg,784,23,N,N,,compagne1|compagne2,*+IT|+IT,137,,NOM,C/V\.C/V\.'C/V\./(e)\
248,44,1,et,et,CON:coord,841,24,Crd,Crd,et,et,ST,148,,CON:coord,/V\
249,44,2,si,si,PROCON,842,24,Adv,Adv,si4,si,C,148,,PROCON,C/V\
250,44,3,s,s,PROCON,843,24,Prn,Prn$$,soi,se,C,148,,PROCON,C/\
251,44,4,acorderent,acorderent,VER:simp:3:pl,844,24,Vfin,Vfin,,acorder,+I,148,,VER,/V\.C/V\.'C/V\.C/e\
252,44,5,al,al,PREDET:a:obj:masc:sg,845,24,Pre+Det,Pre+Det,à+le,a+le|le,S|C,148,,PREDET:a,/V\
253,44,6,faire,faire,VER:infi,846,24,Vinf,Vinf,faire,faire,+MIT,148,,VER,'C/V\.C/(e)\
254,45,1,nos,nos,PRO:pers:1:pl,857,24,Prn,Prn$,1pp,nos1|nos|noz1,S|CI|T,150,s,PRO:pers,C/V\
255,45,2,somes,somes,VER:pres:1:pl,858,24,Vfin,Vfin,être1|ester,estre1|estre,+I|IM,150,,VER,'C/V\.C/e\
256,45,3,prest,prest,ADJ:suj:masc:pl,859,24,Adj,Adj,,prest1|prest,+IT|I,150,,ADJ,C/V\
257,45,4,d,d,PRE,860,24,Pre,Pre,de,de,+CS,151,,PRE,C/\
258,45,5,aseurer,aseurer,VER:infi,861,24,Vinf,Vinf,assurer,assëurer,+MIdMd,151,,VER,/V\.C/(V)\./V\.'C/V\
259,46,1,qui,qui,PROCON,895,25,Qux,Qux,qui,qui,CST,157,s,PROCON,C/V\
260,46,2,mult,mult,ADV,896,25,QIs,QIs,moult,mout,I,157,,ADV,C/V\
261,46,3,ere,ere,VER:impf:3:sg,897,25,Vfin,Vfin,être1|ester,arer|estre1,+M|+I,157,,VER,'/V\.C/(e)\
262,46,4,sages,sages,ADJ:suj:masc:sg,898,25,Adj,Adj,sage,sage,+I,157,,ADJ,'C/V\.C/e\
263,46,5,et,et,CON:coord,899,25,Crd,Crd,et,et,ST,157,,CON:coord,/V\
264,46,6,proz,proz,ADJ:suj:masc:sg,900,25,Adj,Adj,preux,pro,I,157,,ADJ,C/V\
265,47,1,et,et,CON:coord,920,25,Crd,Crd,et,et,ST,160,,CON:coord,/V\
266,47,2,engin,engin,NOM:obj:masc:sg,921,25,N,N,,engin|gin,+IT|+T,160,,NOM,/V\.'C/V\
267,47,3,que,que,PROCON,922,25,Sub,Sub,que,que2|que3|que,T|S|C,160,c,PROCON,C/(e)\
268,47,4,il,il,PRO:pers:suj:3:masc:sg:unb,923,25,Prn,Prn$,3p,il,CIST,160,s,PRO:pers,/V\
269,47,5,avoit,avoit,VER:impf:3:sg,924,25,Vfin,Vfin,avoir1,avoiier|avoir,+MI|+MI,161,,VER,/V\.'C/V\
270,47,6,mult,mult,ADV,925,25,QIs,QIs,moult,mout,I,161,,ADV,C/V\
271,47,7,cler,cler,ADJ:obj:masc:sg,926,25,Adj,Adj,clair1,cler,+IT,161,,ADJ,C/V\
272,48,1,que,que,PROCON,922,25,Sub,Sub,que,que2|que3|que,T|S|C,160,c,PROCON,C/(e)\
273,48,2,il,il,PRO:pers:suj:3:masc:sg:unb,923,25,Prn,Prn$,3p,il,CIST,160,s,PRO:pers,/V\
274,48,3,avoit,avoit,VER:impf:3:sg,924,25,Vfin,Vfin,avoir1,avoiier|avoir,+MI|+MI,161,,VER,/V\.'C/V\
275,48,4,mult,mult,ADV,925,25,QIs,QIs,moult,mout,I,161,,ADV,C/V\
276,48,5,cler,cler,ADJ:obj:masc:sg,926,25,Adj,Adj,clair1,cler,+IT,161,,ADJ,C/V\
277,48,6,et,et,CON:coord,927,25,Crd,Crd,et,et,ST,161,,CON:coord,/V\
278,48,7,mult,mult,ADV,928,25,QIs,QIs,moult,mout,I,161,,ADV,C/V\
279,48,8,bon,bon,ADJ:obj:masc:sg,929,25,Adj,Adj,bon,bon,+CIT,161,,ADJ,C/V\
280,49,1,en,en,PRE,963,25,Pre,Pre,en1,en1|en,+IST|CI,167,,PRE,/V\
281,49,2,la,la,DET:def:obj:femi:sg,964,25,Det,Det,le,le,CST,168,,DET:def,C/V\
282,49,3,chapelle,chapelle,NOM:obj:femi:sg,965,25,N,N,,chapele,*+IT,168,,NOM,C/V\.'C/V\.C/(e)\
283,49,4,de,de,PRE,966,25,Pre,Pre,de,de,+CIST,168,,PRE,C/(e)\
284,49,5,saint,saint,ADJ:obj:masc:sg,967,25,Adj,Adj,saint,saint1|saint,T|CI,168,,ADJ,C/V\
285,49,6,marc,marc,NPR:obj:masc:sg,968,25,N,N,,marc1|marc2|merc,+IT|+T|+T,168,,NOM,C/V\
286,50,1,li,li,DET:def:suj:masc:sg,1013,26,Det,Det,le,le,CST,176,,DET:def,C/V\
287,50,2,dux,dux,NOM:suj:masc:sg,1014,26,N,N,,duc,I,176,,NOM,C/V\
288,50,3,manda,manda,VER:simp:3:sg,1015,26,Vfin,Vfin,mander,mander,+IM,177,,VER,C/V\.'C/V\
289,50,4,por,por,PRE,1016,26,Pre,Pre,pour,por2|por,+IST|CI,177,,PRE,C/V\
290,50,5,les,les,DET:def:obj:masc:pl,1017,26,Det,Det,le,le,CST,177,,DET:def,C/V\
291,50,6,messages,messages,NOM:obj:masc:pl,1018,26,N,N,,message2|message,+I|I,177,,NOM,C/V\.'C/V\.C/e\
292,51,1,jofrois,jofrois,NPR:suj:masc:sg,1055,27,N,N,,UNKNOWN,,185,,NPR,C/V\.'C/V\
293,51,2,de,de,PRE,1056,27,Pre,Pre,de,de,+CIST,185,,PRE,C/(e)\
294,51,3,vilehardoin,vilehardoin,NPR:obj:masc:sg,1057,27,N,N,,UNKNOWN,,185,,NPR,C/V\.C/e\.C/V\.C/V\.'C/V\
295,52,1,qui,qui,PROCON,1107,27,Qux,Qux,qui,qui,CST,193,s,PROCON,C/V\
296,52,2,est,est,VER:pres:3:sg,1108,27,Vfin,Vfin,être1|ester,ester|estre1,+M|+I,193,,VER,/V\
297,52,3,en,en,PRO:clit,1109,27,Pre,Pre,en1,en1|en,+IST|CI,193,,PRE,/V\
298,52,4,servage,servage,NOM:obj:masc:sg,1110,27,N,N,,servage,+IT,194,,NOM,C/V\.'C/V\.C/(e)\
299,52,5,de,de,PRE,1111,27,Pre,Pre,de,de,+CIST,194,,PRE,C/(e)\
300,52,6,turs,turs,NOM:obj:femi:pl,1112,27,N,N,,tor,I,194,,NOM,C/V\
301,53,1,n,n,PRO:clit,1139,27,Neg,Neg$$,ne1,en2|ne,S|C,199,,PRO:clit,C/\
302,53,2,ont,ont,VER:pres:3:pl,1140,27,Vfin,Vfin,avoir1,avoir|devoir,+CIM|+M,199,,VER,/V\
303,53,3,si,si,PROCON,1141,27,Adv,Adv,si4,si,C,199,,PROCON,C/V\
304,53,4,grant,grant,ADJ:obj:masc:sg,1142,27,Adj,Adj,grand,grant,+CIT,200,,ADJ,C/V\
305,53,5,pooir,pooir,VER:infi,1143,27,Vinf,Vinf,pouvoir2,pöoir,+IIdTd,200,,VER,C/V\.'C/V\
306,53,6,qui,qui,PROCON,1144,27,Qux,Qux,qui,qui,CST,200,s,PROCON,C/V\
307,53,7,sor,sor,PRE,1145,27,PrA,PrA,sur,sor2|sur1,+IST|+T,200,,PRE,C/V\
308,53,8,mer,mer,NOM:obj:femi:sg,1146,27,N,N,,mer,+IT,200,,NOM,C/V\
309,54,1,conme,conme,CON:subord,1148,27,Sub,Sub,comme,come,*C,201,,CON:subord,'C/V\.C/(e)\
310,54,2,vos,vos,PRO:pers:2:pl,1149,27,Prn,Prn,2pp,ous2|vos1|vos,T|S|I,201,,PRO:pers,C/V\
311,54,3,et,et,CON:coord,1150,27,Crd,Crd,et,et,ST,201,,CON:coord,/V\
312,54,4,la,la,DET:def:suj:femi:sg,1151,27,Det,Det,le,le,CST,201,,DET:def,C/V\
313,54,5,vostre,vostre,DET:poss:suj:femi:sg,1152,27,Det,Det,votre,vostre,IS,201,,ADJ:poss,'C/V\.C/(e)\
314,54,6,genz,genz,NOM:suj:femi:sg,1153,27,N,N,,gent1,+I,202,,NOM,C/V\
315,55,1,nos,nos,PRO:pers:1:pl,1217,28,Prn,Prn$,1pp,nos1|nos|noz1,S|CI|T,213,s,PRO:pers,C/V\
316,55,2,l,l,PRO:pers:obj:3:masc:sg:unb,1218,28,Prn,Prn$$,3p,il,CS,213,c,PRO:pers,C/\
317,55,3,otrions,otrions,VER:pres:1:pl,1219,28,Vfin,Vfin,octroyer,octroyer,M,213,,VER,/V\.C/V\.'C/V\
318,55,4,nos,nos,PRO:pers:1:pl,1220,28,Prn,Prn$,1pp,nos1|nos|noz1,S|CI|T,213,s,PRO:pers,C/V\
319,55,5,l,l,PRO:pers:obj:3:masc:sg:unb,1221,28,Prn,Prn$$,3p,il,CS,213,c,PRO:pers,C/\
320,55,6,otrions,otrions,VER:pres:1:pl,1222,28,Vfin,Vfin,octroyer,octroyer,M,213,,VER,/V\.C/V\.'C/V\
321,56,1,que,que,PROCON,1233,28,Sub,Sub,que,que2|que3|que,T|S|C,215,,PROCON,C/(e)\
322,56,2,il,il,PRO:pers:suj:3:masc:sg:unb,1234,28,Prn,Prn$,3p,il,CIST,215,s,PRO:pers,/V\
323,56,3,sembla,sembla,VER:simp:3:sg,1235,28,Vfin,Vfin,sembler,sembler,*+T,215,,VER,C/V\.'C/V\
324,56,4,que,que,PROCON,1236,28,Sub,Sub,que,que2|que3|que,T|S|C,216,,PROCON,C/(e)\
325,56,5,terre,terre,NOM:suj:femi:sg,1237,28,N,N,,terre,+CIT,216,s,NOM,'C/V\.C/(e)\
326,56,6,fondist,fondist,VER:subi:3:sg,1238,28,Vfin,Vfin,fondre,fondre,+M,216,,VER,C/V\.'C/V\
327,57,1,remest,remest,VER:simp:3:sg,1244,29,Vfin,Vfin,remanoir,remanoir,+I,218,,VER,C/V\.'C/V\
328,57,2,et,et,CON:coord,1245,29,Crd,Crd,et,et,ST,219,,CON:coord,/V\
329,57,3,cele,cele,DET:demo:suj:femi:sg,1246,29,Dem,Dem,cil,cel,CS,219,,DET:demo,'C/V\.C/(e)\
330,57,4,grant,grant,ADJ:suj:femi:sg,1247,29,Adj,Adj,grand,grant,+CIT,219,,ADJ,C/V\
331,57,5,pitie,pitié,NOM:suj:femi:sg,1248,29,N,N,,pitié,*+I,219,,NOM,C/V\.'C/V\
332,58,1,que,que,PROCON,1249,29,Sub,Sub,que,que2|que3|que,T|S|C,219,,PROCON,C/(e)\
333,58,2,onques,onques,ADV,1250,29,Adv,Adv,onques,onque,+CIT,219,,ADV,'/V\.C/e\
334,58,3,plus,plus,ADV,1251,29,Adv,Adv,plus,plus,CI,220,,ADV,C/V\
335,58,4,grant,grant,ADJ:obj:femi:sg,1252,29,Adj,Adj,grand,grant,+CIT,220,,ADJ,C/V\
336,58,5,ne,ne,PRO:clit,1253,29,Neg,Neg$$,ne1,en2|ne,S|C,220,,PRO:clit,C/(e)\
337,58,6,vit,vit,VER:simp:3:sg,1254,29,Vfin,Vfin,voir1,vivre1|vëoir,+I|+I,220,,VER,C/V\
338,58,7,nus,nus,DET:ind:suj:masc:sg,1255,29,QIs,QIs,nul,nul,S,220,,DET:ind,C/V\
339,58,8,hom,hom,NOM:suj:masc:sg,1256,29,N,N,,ome,+CI,220,,NOM,/V\
340,59,1,qui,qui,PROCON,1262,29,Qux,Qux,qui,qui,CST,221,s,PROCON,C/V\
341,59,2,mult,mult,ADV,1263,29,QIs,QIs,moult,mout,I,221,,ADV,C/V\
342,59,3,ere,ere,VER:impf:3:sg,1264,29,Vfin,Vfin,être1|ester,arer|estre1,+M|+I,221,,VER,'/V\.C/(e)\
343,59,4,sages,sages,ADJ:suj:masc:sg,1265,29,Adj,Adj,sage,sage,+I,221,,ADJ,'C/V\.C/e\
344,59,5,et,et,CON:coord,1266,29,Crd,Crd,et,et,ST,222,,CON:coord,/V\
345,59,6,proz,proz,ADJ:suj:masc:sg,1267,29,Adj,Adj,preux,pro,I,222,,ADJ,C/V\
346,60,1,et,et,CON:coord,1266,29,Crd,Crd,et,et,ST,222,,CON:coord,/V\
347,60,2,proz,proz,ADJ:suj:masc:sg,1267,29,Adj,Adj,preux,pro,I,222,,ADJ,C/V\
348,60,3,monta,monta,VER:simp:3:sg,1268,29,Vfin,Vfin,monter,monter,+I,222,,VER,C/V\.'C/V\
349,60,4,el,el,PREDET:en:obj:masc:sg,1269,29,Pre+Det,Pre+Det,en1+le,en1+le,S,222,,PREDET:en,/V\
350,60,5,leteri,leteri,NOM:obj:masc:sg,1270,29,N,N,,UNKNOWN,,222,,NOM,C/V\.C/V\.'C/V\
351,61,1,et,et,CON:coord,1271,29,Crd,Crd,et,et,ST,223,,CON:coord,/V\
352,61,2,parla,parla,VER:simp:3:sg,1272,29,Vfin,Vfin,parler,parler,+MI,223,,VER,C/V\.'C/V\
353,61,3,au,au,PREDET:a:obj:masc:sg,1273,29,Pre+Det,Pre+Det,à+le,a+le|le,S|C,223,,PREDET:a,/V\
354,61,4,pueple,pueple,NOM:obj:masc:sg,1274,29,N,N,,pueple,+IT,223,,NOM,'C/V\.C/(e)\
355,61,5,et,et,CON:coord,1275,29,Crd,Crd,et,et,ST,223,,CON:coord,/V\
356,61,6,lor,lor,PRO:pers:dat:3:pl,1276,29,Prn,Prn$$,3p,il|lor2,CIST|S,223,,PRO:pers,C/V\
357,61,7,dist,dist,VER:simp:3:sg,1277,29,Vfin,Vfin,dire,dire,+CMI,223,,VER,C/V\
358,62,1,seingnor,seingnor,NOM:suj:masc:pl,1279,29,N,N,,seignor,+C,224,,NOM,C/V\.'C/V\
359,62,2,veez,veez,VER:impe:2:pl,1280,29,Vfin,Vfin,voir1,vëer|vëoir,+I|+I,224,,VER,C/(V)\.'/V\
360,62,3,l,l,DET:def:obj:femi:sg,1281,29,Det,Det,le,le,CS,224,,DET:def,C/\
361,62,4,onor,onor,NOM:obj:femi:sg,1282,29,N,N,,onor,+IT,224,,NOM,/V\.'C/V\
362,62,5,que,que,PROCON,1283,29,Qux,Qux,que,que2|que3|que,T|S|C,224,c,PROCON,C/(e)\
363,62,6,diex,diex,NOM:suj:masc:sg,1284,29,N,N,,dieu,*+CIT,224,s,NOM,C/V\
364,63,1,ont,ont,VER:pres:3:pl,1294,29,Vfin,Vfin,avoir1,avoir|devoir,+CIM|+M,226,,VER,/V\
365,63,2,guerpi,guerpi,VER:pper:masc:sg,1295,29,Vpp,Vpp,guerpir,guerpir,+MI,226,,VER,C/V\.'C/V\
366,63,3,tote,tote,DET:ind:obj:femi:sg,1296,29,QIs,QIs,tout,tot,CS,226,,DET:ind,'C/V\.C/(e)\
367,63,4,l,l,DET:def:obj:femi:sg,1297,29,Det,Det,le,le,CS,226,,DET:def,C/\
368,63,5,autre,autre,ADJ:obj:femi:sg,1298,29,Adj,Adj,autre,autre,CIId,227,,ADJ,'/V\.C/(e)\
369,63,6,genz,genz,NOM:obj:femi:sg,1299,29,N,N,,gent1,+I,227,,NOM,C/V\
370,64,1,que,que,PROCON,1320,30,Sub,Sub,que,que2|que3|que,T|S|C,232,c,PROCON,C/(e)\
371,64,2,li,li,DET:def:suj:masc:sg,1321,30,Det,Det,le,le,CST,232,,DET:def,C/V\
372,64,3,dux,dux,NOM:suj:masc:sg,1322,30,N,N,,duc,I,232,,NOM,C/V\
373,64,4,dist,dist,VER:simp:3:sg,1323,30,Vfin,Vfin,dire,dire,+CMI,232,,VER,C/V\
374,64,5,bones,bones,ADJ:obj:femi:pl,1324,30,Adj,Adj,bon,bon,+CI,232,,ADJ,'C/V\.C/e\
375,64,6,et,et,CON:coord,1325,30,Crd,Crd,et,et,ST,233,,CON:coord,/V\
376,64,7,belles,belles,ADJ:obj:femi:pl,1326,30,Adj,Adj,beau,bel,*I,233,,ADJ,'C/V\.C/e\
377,65,1,poroient,poroient,VER:cond:3:pl,1369,30,Vfin,Vfin,pouvoir2,pouvoir,*M,241,,VER,C/V\.'C/V\./e\
378,65,2,miels,miels,ADV,1370,30,Adv,Adv,mieux,mieus,Z,241,,ADV,C/V\
379,65,3,les,les,DET:def:obj:masc:pl,1371,30,Det,Det,le,le,CST,241,,DET:def,C/V\
380,65,4,turs,turs,NOM:obj:masc:pl,1372,30,N,N,,tor,I,241,,NOM,C/V\
381,65,5,destruire,destruire,VER:infi,1373,30,Vinf,Vinf,détruire,destruire,+IT,241,,VER,C/V\.'C/V\.C/(e)\
382,66,1,destruire,destruire,VER:infi,1373,30,Vinf,Vinf,détruire,destruire,+IT,241,,VER,C/V\.'C/V\.C/(e)\
383,66,2,que,que,PROCON,1374,30,Sub,Sub,que,que2|que3|que,T|S|C,241,,PROCON,C/(e)\
384,66,3,par,par,PRE,1375,30,Pre,Pre,par1,par,CIS,242,,PRE,C/V\
385,66,4,altre,altre,ADJ:obj:femi:sg,1376,30,Adj,Adj,autre,altre|autre,G|I,242,,ADJ,'/V\.C/(e)\
386,66,5,terre,terre,NOM:obj:femi:sg,1377,30,N,N,,terre,+CIT,242,,NOM,'C/V\.C/(e)\
387,67,1,il,il,PRO:pers:suj:3:masc:sg:unb,1388,30,Prn,Prn$,3p,il,CIST,244,s,PRO:pers,/V\
388,67,2,estoit,estoit,VER:impf:3:sg,1389,30,Vfin,Vfin,être1|ester,ester|estre1,+IM|+I,244,,VER,/V\.'C/V\
389,67,3,adonques,adonques,ADV,1390,30,Adv,Adv,adonc,adonc|adonques,+IT|G,244,,ADV,/V\.'C/V\.C/e\
390,67,4,quaresme,quaresme,NOM:suj:masc:sg,1391,30,N,N,,caresme,+Z,244,a,NOM,C/V\.'C/V\.C/(e)\
391,68,1,que,que,PROCON,1395,30,Sub,Sub,que,que2|que3|que,T|S|C,245,,PROCON,C/(e)\
392,68,2,de,de,PRE,1396,30,Pre,Pre,de,de,+CIST,245,,PRE,C/(e)\
393,68,3,sain,sain,ADJ:obj:masc:sg,1397,30,Adj,Adj,,sain,+IT,245,,ADJ,C/V\
394,68,4,johan,johan,NPR:obj:masc:sg,1398,30,N,N,,jehan,C|I|Z,245,,NPR,C/V\.'C/V\
395,68,5,en,en,PRE,1399,30,Pre,Pre,en1,en1|en,+IST|CI,245,,PRE,/V\
396,68,6,un,un,DET:ndf:obj:masc:sg,1400,30,QIs,QIs,un,un,CS,245,,DET:ndf,/V\
397,68,7,an,an,NOM:obj:masc:sg,1401,30,N,N,,an,+CIT,245,,NOM,/V\
398,69,1,estre,estre,VER:infi,1421,30,Vinf,Vinf,être1|ester,entr'estre|estre1,+M|+IT,248,,VER,'/V\.C/(e)\
